objectId,coord_ra,coord_dec,g_cModelFlux,r_cModelFlux,i_cModelFlux,z_cModelFlux,y_cModelFlux,u_cModelFlux,shape_xx,shape_xy,shape_yy,refExtendedness,g_mag,r_mag,i_mag,z_mag,y_mag,u_mag,u_g,g_r
591818455842304903,58.892627776785424,-49.237363441116564,393.7449951171875,625.781982421875,726.6829833984375,993.6409912109375,2343.0,50.867698669433594,7.577159881591797,3.324160099029541,6.352839946746826,1.0,24.911962509155273,24.4089412689209,24.24663734436035,23.906925201416016,22.975568771362305,27.133893966674805,2.2219314575195312,0.503021240234375
591818455842304627,58.907458578711456,-49.243787157049994,877.02001953125,1425.18994140625,1682.77001953125,2051.5,3373.739990234375,206.80599975585938,6.231029987335205,-2.2188398838043213,8.638420104980469,1.0,24.042476654052734,23.515316009521484,23.334938049316406,23.11981964111328,22.57971954345703,25.61109161376953,1.5686149597167969,0.52716064453125
591818455842304549,59.02518017268956,-49.246034895893246,2111.389892578125,3733.699951171875,4212.18017578125,4647.669921875,4430.9599609375,740.041015625,16.759700775146484,1.4860999584197998,4.809989929199219,1.0,23.088577270507812,22.469650268554688,22.33873176574707,22.231910705566406,22.283754348754883,24.22686004638672,1.1382827758789062,0.618927001953125
591818455842304611,59.01496643573448,-49.24426491073345,361.7539978027344,635.7260131835938,973.14599609375,847.9929809570312,1836.5400390625,23.735300064086914,7.024499893188477,-1.598270058631897,4.756199836730957,1.0,25.003965377807617,24.39182472229004,23.929553985595703,24.079017639160156,23.23999786376953,27.96151351928711,2.957548141479492,0.6121406555175781
591818455842304737,59.01564976546642,-49.24154471516778,511.2950134277344,1090.6400146484375,1736.1400146484375,2608.320068359375,1303.52001953125,117.81900024414062,4.780029773712158,-0.43461400270462036,5.8059401512146,1.0,24.628320693969727,23.805795669555664,23.301036834716797,22.85909652709961,23.612205505371094,26.221960067749023,1.5936393737792969,0.8225250244140625
591818524561769939,58.85284753644559,-49.249999950440056,246.14100646972656,420.21099853515625,625.0650024414062,558.4619750976562,1133.1800537109375,95.53820037841797,9.35990047454834,-2.083669900894165,2.695970058441162,1.0,25.422039031982422,24.841331481933594,24.410186767578125,24.532516479492188,23.764251708984375,26.449556350708008,1.027517318725586,0.5807075500488281
591818455842292804,58.92530519606876,-49.26247281071445,213.98500061035156,451.9700012207031,594.2730102539062,1259.6800537109375,917.7230224609375,2.563260078430176,,,,1.0,25.57404136657715,24.762226104736328,24.46503448486328,23.649349212646484,23.993221282958984,30.37801742553711,4.803976058959961,0.8118152618408203
591818455842292826,58.92946124372543,-49.261267841263674,1633.2900390625,3123.360107421875,5019.419921875,5762.77978515625,6651.259765625,442.2760009765625,12.135899543762207,2.4179599285125732,8.584440231323242,1.0,23.367340087890625,22.66344451904297,22.148365020751953,21.99842071533203,21.84273910522461,24.7857666015625,1.418426513671875,0.7038955688476562
591818455842293158,58.926836528385756,-49.24630936123292,702.833984375,1403.0899658203125,1689.9100341796875,2272.669921875,2394.239990234375,201.48800659179688,11.92140007019043,3.194659948348999,10.420599937438965,1.0,24.282867431640625,23.532285690307617,23.330341339111328,23.00865936279297,22.95207977294922,25.63937759399414,1.3565101623535156,0.7505817413330078
591818455842293128,59.03925001255666,-49.247437933656556,936.1649780273438,1954.06005859375,2389.949951171875,2836.719970703125,238.18499755859375,348.6159973144531,6.990429878234863,-1.8063199520111084,10.269000053405762,1.0,23.97161865234375,23.172653198242188,22.95402717590332,22.767959594726562,25.457714080810547,25.044132232666016,1.0725135803222656,0.7989654541015625
591818455842303708,58.953909548857816,-49.26933515193409,2249.56005859375,3900.090087890625,5202.72021484375,6608.080078125,5852.43017578125,498.65301513671875,6.639470100402832,-0.39142298698425293,6.125490188598633,1.0,23.019756317138672,22.422313690185547,22.10942268371582,21.849811553955078,21.981658935546875,24.655502319335938,1.6357460021972656,0.597442626953125
591818455842303369,58.97184006763482,-49.25534234076269,292.9729919433594,571.4920043945312,980.8770141601562,868.4569702148438,7571.81982421875,5.6267499923706055,10.583100318908691,-9.705860137939453,13.783100128173828,1.0,25.23293113708496,24.50747299194336,23.920963287353516,24.05312728881836,21.70199966430664,29.524354934692383,4.291423797607422,0.7254581451416016
591818455842303482,58.940883857671764,-49.27272156887693,3756.800048828125,5954.5,6226.06005859375,7677.8798828125,6789.0400390625,16.31450080871582,7.061130046844482,2.884239912033081,7.54649019241333,1.0,22.462955474853516,21.962886810302734,21.914466857910156,21.6868953704834,21.820478439331055,28.36856460571289,5.905609130859375,0.5000686645507812
591818455842303336,58.97512469478666,-49.25690658105606,468.45001220703125,1021.1099853515625,2795.090087890625,4878.22998046875,18132.80078125,106.3239974975586,4.166029930114746,0.1669130027294159,5.289909839630127,1.0,24.72334098815918,23.877317428588867,22.78400993347168,22.179344177246094,20.75383758544922,26.333419799804688,1.6100788116455078,0.8460235595703125
591818455842303347,58.96985729998576,-49.2579689388636,1665.010009765625,3200.860107421875,4427.60986328125,5954.52001953125,5502.52978515625,313.78900146484375,10.758500099182129,-2.0640199184417725,14.410099983215332,1.0,23.346458435058594,22.63683319091797,22.284576416015625,21.96288299560547,22.048593521118164,25.158405303955078,1.8119468688964844,0.709625244140625
591818455842303598,58.89144579992888,-49.27268264024885,2580.52001953125,5626.580078125,6289.81005859375,8574.8701171875,8548.0703125,377.2179870605469,4.146289825439453,-1.161139965057373,8.296159744262695,1.0,22.870731353759766,22.02438735961914,21.903404235839844,21.56692886352539,21.570327758789062,24.958518981933594,2.087787628173828,0.846343994140625
591818455842303500,58.92720760576684,-49.27502055539004,221.31100463867188,393.7030029296875,717.7109985351562,713.302001953125,582.3829956054688,26.836200714111328,10.228099822998047,0.11409399658441544,4.063139915466309,1.0,25.537490844726562,24.912076950073242,24.2601261138916,24.266815185546875,24.486976623535156,27.828197479248047,2.2907066345214844,0.6254138946533203
